mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
1.0399492740631104,0.055581686388185135,0.0031318187713623045,0.0038372863727407797,0.1,0.001,9,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.27186564900736265,0.23848333727341586,0.28831781147530455,0.25745634541991946,0.2625386817497237,0.26373236498514524,0.01642510998285153,61,-13.873759348039858,-14.199355062619954,-14.4401831077164,-14.022794533387561,-14.957637780281273,-14.29874596640901,0.37967993317122534,61
1.0300018310546875,0.04751219228432016,0.00843043327331543,0.004427712301238511,0.01,0.001,9,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 200}",0.2718590134178701,0.23846736965117488,0.28830261500210275,0.2574576276653542,0.2625616843000741,0.2637296620073152,0.016424386594565934,62,-13.87382256464397,-14.19950392919129,-14.440337276731558,-14.022782425902752,-14.95740450262273,-14.298770139818462,0.37959028400941286,62
0.5022428035736084,0.017796404414010765,0.007797336578369141,0.006744998390115991,0.1,0.001,6,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.2615097161791936,0.2337280839695507,0.2760276430676827,0.25412327482631225,0.2558479559289093,0.2562473347943297,0.013643614221780292,63,-13.972071192220353,-14.24361965490501,-14.564334470584326,-14.054231494478342,-15.025337253400709,-14.371918813117748,0.3850307701209897,63
0.5090196609497071,0.025802051539699725,0.0012371540069580078,0.0024743080139160156,0.01,0.001,6,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 200}",0.26150976105794077,0.23373077067446268,0.27602562279301635,0.25412327482631225,0.2558462174451782,0.2562471293593821,0.013642155194598288,64,-13.972070767672411,-14.24359468437194,-14.564354791757609,-14.054231494478342,-15.025354804443753,-14.37192130854481,0.3850405107240705,64
0.14974331855773926,0.009869152157324233,0.0036414146423339845,0.004822254415248223,0.1,0.001,3,200,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.21100729304772425,0.1952400234792323,0.21724134571067133,0.19755038407612613,0.20514315548522388,0.20523644035979557,0.008202841055912612,65,-14.441918552089122,-14.59694926238006,-15.144104260829733,-14.577480254478745,-15.52879827840697,-14.857850121636925,0.4127440981033895,65
0.15788469314575196,0.0029398064025983103,0.005003786087036133,0.0066155466842076635,0.01,0.001,3,200,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 200}",0.21100729304772425,0.1952400234792323,0.21724134571067133,0.19755038407612613,0.20514315548522388,0.20523644035979557,0.008202841055912612,65,-14.441918552089122,-14.59694926238006,-15.144104260829733,-14.577480254478745,-15.52879827840697,-14.857850121636925,0.4127440981033895,65
0.5298017978668212,0.024234356607834753,0.002306365966796875,0.0028809293969785338,0.1,0.001,9,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.14694510710486086,0.12930486315626166,0.15889809039747682,0.13978090137094223,0.1433704790131315,0.14365988820853462,0.009635273841130257,67,-15.016782345868542,-15.183153167103603,-15.698348331007967,-15.093088387443226,-16.120923152592926,-15.422459076803253,0.42291675899706466,67
0.5242184638977051,0.02023119270530162,0.00805821418762207,0.007075815295221545,0.01,0.001,9,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 100}",0.14694333326671816,0.12928611605181084,0.15889646613316333,0.13979099182087185,0.14337581733838645,0.14365854492219013,0.00963938473983113,68,-15.01679795877205,-15.18331662191926,-15.698363488656746,-15.092999865519268,-16.12087292150518,-15.422470171274501,0.42289444797638176,68
0.2613638401031494,0.0033899327547336332,0.0031984806060791015,0.003917324913296114,0.01,0.001,6,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.1408390639180972,0.12423794539314281,0.1533751814586295,0.13795303137236992,0.13876682540188168,0.13903440950882423,0.009263809668901531,69,-15.07043049055322,-15.227267453279527,-15.749803860785608,-15.109115445884749,-16.164183220402855,-15.46416009418119,0.42633849580244537,69
0.24543089866638185,0.008492215087408286,0.0035789966583251952,0.0025522032719420885,0.1,0.001,6,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.14083673311147482,0.12423669888503763,0.15337495701370063,0.13795303137236992,0.13876694145357882,0.13903367236723235,0.009264046933509183,70,-15.070450932727606,-15.227278290073292,-15.749805948465589,-15.109115445884749,-16.164182131336027,-15.464166549697453,0.4263334379515038,70
0.07984375953674316,0.0046934547695475755,0.004512262344360351,0.0041370935467269655,0.1,0.001,3,100,"{'gamma': 0.1, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.11176980339309484,0.10284522607121382,0.11872025279705756,0.10643235598387313,0.10762100164300747,0.10947772797764936,0.00542935870151469,71,-15.323259757211483,-15.41212774431237,-16.06891475214702,-15.382867256234018,-16.45386992565321,-15.728207887111619,0.452949524335579,71
0.08327536582946778,0.005020226033368179,0.001668262481689453,0.003336524963378906,0.01,0.001,3,100,"{'gamma': 0.01, 'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 100}",0.11176980339309484,0.10284522607121382,0.11872025279705756,0.10643235598387313,0.10762100164300747,0.10947772797764936,0.00542935870151469,71,-15.323259757211483,-15.41212774431237,-16.06891475214702,-15.382867256234018,-16.45386992565321,-15.728207887111619,0.452949524335579,71
